id,status,sort,name,slug,image,description,type,crosses,breeder,effects,ailment,flavor,location,terpenes,thc,thca,thcv,cbd,cbda,cbdv,cbn,cbg,cbgm,cbgv,cbc,cbcv,cbv,cbe,cbt,cbl
3000,2,0,Pinkleberry,NA,NA,NA,Hybrid,NA,Unknown Breeder,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3001,2,0,Oval Office,NA,NA,NA,Hybrid,NA,Unknown Breeder,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3002,2,0,American Pie,NA,NA,NA,Hybrid,NA,Pyramid Seeds,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3003,2,0,Starcatcher,NA,NA,NA,Hybrid,NA,Unknown Breeder,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3004,2,0,Thai Hashplant,NA,NA,NA,Hybrid,NA,Unknown Breeder,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3005,2,0,Secret Agent 008,NA,NA,NA,Hybrid,NA,Unknown Breeder,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3006,2,0,Secret Agent 007,NA,NA,NA,Hybrid,NA,Unknown Breeder,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3007,2,0,Bianca,NA,NA,NA,Hybrid,NA,Private Seeds,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3008,2,0,Red Rocket,NA,NA,NA,Hybrid,NA,Unknown Breeder,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3009,2,0,Power Wreck,NA,NA,NA,Hybrid,NA,Unknown Breeder,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3010,2,0,Banana Pineapple Express,NA,NA,NA,Hybrid,NA,Unknown Breeder,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3011,2,0,Purple Alien Dawg,NA,NA,NA,Hybrid,NA,Unknown Breeder,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3012,2,0,Rattlesnake Diesel,NA,NA,NA,Hybrid,NA,Unknown Breeder,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3013,2,0,Milkshake Tahoe OG,NA,NA,NA,Hybrid,NA,Baked Genetics,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3014,2,0,Pre-98 Bubba Bx2,NA,NA,NA,Hybrid,NA,The Cali Connection,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3015,2,0,Blueberry Milkshake,NA,NA,NA,Hybrid,NA,Baked Genetics,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3016,2,0,Blue Queen,NA,NA,NA,Hybrid,NA,Unknown Breeder,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3017,2,0,Rotten Milk,NA,NA,NA,Hybrid,NA,Baked Genetics,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3018,2,0,Chocolate Milkshake,NA,NA,NA,Hybrid,NA,Baked Genetics,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3019,2,0,Milkshake Burnt Milk,NA,NA,NA,Hybrid,NA,Baked Genetics,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3020,2,0,Grizzly Shake,NA,NA,NA,Hybrid,NA,Baked Genetics,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3021,2,0,Milk Breath,NA,NA,NA,Hybrid,NA,Baked Genetics,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3022,2,0,Spilt Milk,NA,NA,NA,Hybrid,NA,Baked Genetics,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3023,2,0,Milkshake F2,NA,NA,NA,Hybrid,NA,Baked Genetics,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3024,2,0,OG Shadow,NA,NA,NA,Hybrid,NA,Baked Genetics,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3025,2,0,The Mangler,NA,NA,NA,Hybrid,NA,Baked Genetics,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3026,2,0,OG Bobbie Johnson,NA,NA,NA,Hybrid,NA,Baked Genetics,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3027,2,0,Kiss of Death,NA,NA,NA,Hybrid,NA,Baked Genetics,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3028,2,0,Jamaican Fire,NA,NA,NA,Hybrid,NA,Unknown Breeder,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3029,2,0,Jamaican Sensi,NA,NA,NA,Hybrid,NA,Yardie Seeds,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3030,2,0,Lavender OG,NA,NA,NA,Hybrid,NA,Unknown Breeder,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3031,2,0,Purple Fanta,NA,NA,NA,Hybrid,NA,Unknown Breeder,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3032,2,0,Applegate,NA,NA,NA,Hybrid,NA,Unknown Breeder,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3033,2,0,Katelyn Faith,NA,NA,NA,Hybrid,NA,MinnMed,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3034,2,0,VK1 (Voodoo Kookie #1),NA,NA,NA,Hybrid,NA,Farmer 12,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3035,2,0,Harley Sue,NA,NA,NA,Hybrid,NA,Guerilla Farms,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3036,2,0,Berry White (Guerilla Farms),NA,NA,NA,Hybrid,NA,Guerilla Farms,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3037,2,0,Pineapple Master,NA,NA,NA,Hybrid,NA,Guerilla Farms,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3038,2,0,Pineapple Legend,NA,NA,NA,Hybrid,NA,Guerilla Farms,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3039,2,0,Cherry Legend,NA,NA,NA,Hybrid,NA,Guerilla Farms,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3040,2,0,Scout Master,NA,NA,NA,Hybrid,NA,Guerilla Farms,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3041,2,0,Guerilla Meds,NA,NA,NA,Hybrid,NA,Guerilla Farms,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3042,2,0,Purple Legend,NA,NA,NA,Hybrid,NA,Guerilla Farms,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3043,2,0,Cosmic Flo F1,NA,NA,NA,Hybrid,NA,GreenMan Organics,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3044,2,0,Metal Malawi F1,NA,NA,NA,Hybrid,NA,GreenMan Organics,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3045,2,0,Super Sliver Malawi F1,NA,NA,NA,Hybrid,NA,GreenMan Organics,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3046,2,0,Super Lemon Chunk F1,NA,NA,NA,Hybrid,NA,GreenMan Organics,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3047,2,0,Platinum Berry 99 F1,NA,NA,NA,Hybrid,NA,GreenMan Organics,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3048,2,0,ShishKaTonic F1,NA,NA,NA,Hybrid,NA,GreenMan Organics,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3049,2,0,Sweet Lemon Juice,NA,NA,NA,Hybrid,NA,Unknown Breeder,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3050,2,0,Honey Lemon Cheese,NA,NA,NA,Hybrid,NA,Natural Genetics Seeds,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3051,2,0,HashStar,NA,NA,NA,Hybrid,NA,Natural Genetics Seeds,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3052,2,0,Half&Half Cookies,NA,NA,NA,Hybrid,NA,Natural Genetics Seeds,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3053,2,0,Great Purple Shark,NA,NA,NA,Hybrid,NA,Natural Genetics Seeds,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3054,2,0,Devil Cookies,NA,NA,NA,Hybrid,NA,Natural Genetics Seeds,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3055,2,0,Gluecherry,NA,NA,NA,Hybrid,NA,Natural Genetics Seeds,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3056,2,0,Chem Choco Glue,NA,NA,NA,Hybrid,NA,Natural Genetics Seeds,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3057,2,0,Phantom Glue,NA,NA,NA,Hybrid,NA,Natural Genetics Seeds,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3058,2,0,SourKaBerry F1,NA,NA,NA,Hybrid,NA,GreenMan Organics,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3059,2,0,ChemShishter F1,NA,NA,NA,Hybrid,NA,GreenMan Organics,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3060,2,0,Maximus,NA,NA,NA,Hybrid,NA,South Fork Seed Collective,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3061,2,0,Two Wave Hold Down,NA,NA,NA,Hybrid,NA,South Fork Seed Collective,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3062,2,0,Dawg Groomer,NA,NA,NA,Hybrid,NA,South Fork Seed Collective,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3063,2,0,Sirius,NA,NA,NA,Hybrid,NA,South Fork Seed Collective,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3064,2,0,Gas Leak,NA,NA,NA,Hybrid,NA,South Fork Seed Collective,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3065,2,0,South Fork Kush,NA,NA,NA,Hybrid,NA,South Fork Seed Collective,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3066,2,0,Timber Wolf,NA,NA,NA,Hybrid,NA,South Fork Seed Collective,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3067,2,0,Krunk,NA,NA,NA,Hybrid,NA,Unknown Breeder,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3068,2,0,Merit Badge,NA,NA,NA,Hybrid,NA,South Fork Seed Collective,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3069,2,0,Laura Winslow,NA,NA,NA,Hybrid,NA,South Fork Seed Collective,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3070,2,0,Vitamin CBD,NA,NA,NA,Hybrid,NA,Guild Cannabis,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3071,2,0,Larry OG (Guild),NA,NA,NA,Hybrid,NA,Guild Cannabis,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3072,2,0,LA Valley OG,NA,NA,NA,Hybrid,NA,Unknown Breeder,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3073,2,0,Sunkiss CBD,NA,NA,NA,Hybrid,NA,Guild Cannabis,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3074,2,0,Chef OG,NA,NA,NA,Hybrid,NA,Unknown Breeder,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3075,2,0,Lilly (Guild),NA,NA,NA,Hybrid,NA,Guild Cannabis,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3076,2,0,CAGG OG,NA,NA,NA,Hybrid,NA,Guild Cannabis,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3077,2,0,Rebel Sour 2.0,NA,NA,NA,Hybrid,NA,Rebel Grown,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3078,2,0,Cheese n Chaze,NA,NA,NA,Hybrid,NA,Connoisseur Genetics,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3079,2,0,Diesel Berry,NA,NA,NA,Hybrid,NA,Unknown Breeder,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3080,2,0,Blue Dream (Rebel Grown),NA,NA,NA,Hybrid,NA,Rebel Grown,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3081,2,0,Double OG Sourkush,NA,NA,NA,Hybrid,NA,Rebel Grown,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3082,2,0,Double OG Sourlemon,NA,NA,NA,Hybrid,NA,Rebel Grown,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3083,2,0,Double OG Sourberry,NA,NA,NA,Hybrid,NA,Rebel Grown,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3084,2,0,Double OG Sourscout,NA,NA,NA,Hybrid,NA,Rebel Grown,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3085,2,0,Girl Scout Cookies (Rebel Grown),NA,NA,NA,Hybrid,NA,Rebel Grown,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3086,2,0,Rebel Sour,NA,NA,NA,Hybrid,NA,Rebel Grown,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3087,2,0,OG Sour Durban,NA,NA,NA,Hybrid,NA,Rebel Grown,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3088,2,0,Headband OG Sour,NA,NA,NA,Hybrid,NA,Rebel Grown,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3089,2,0,OG Sour,NA,NA,NA,Hybrid,NA,Unknown Breeder,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3090,2,0,Double OG Sour,NA,NA,NA,Hybrid,NA,Rebel Grown,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3091,2,0,Harle-Lu,NA,NA,NA,Hybrid,NA,Rebel Grown,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3092,2,0,Chili Goo,NA,NA,NA,Hybrid,NA,Unknown Breeder,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3093,2,0,Sherbert Berry,NA,NA,NA,Hybrid,NA,Unknown Breeder,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3094,2,0,Blue Race Fuel,NA,NA,NA,Hybrid,NA,Cultivated Industries,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3095,2,0,ABC (Australian Bastard Cannabis),NA,NA,NA,Hybrid,NA,Unknown Breeder,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3096,2,0,D.P.D. x Chem 91,NA,NA,NA,Hybrid,NA,Quest Genetics,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3097,2,0,Sinister Doja,NA,NA,NA,Hybrid,NA,Quest Genetics,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3098,2,0,Citron,NA,NA,NA,Hybrid,NA,Unknown Breeder,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3099,2,0,Sinister OG,NA,NA,NA,Hybrid,NA,Unknown Breeder,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3100,2,0,Sinister Kush,NA,NA,NA,Hybrid,NA,Unknown Breeder,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3101,2,0,Monkey Paw,NA,NA,NA,Hybrid,NA,Unknown Breeder,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3102,2,0,Strawberry Northern Lights,NA,NA,NA,Hybrid,NA,Unknown Breeder,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3103,2,0,Yabba Dabba Diesel,NA,NA,NA,Hybrid,NA,Sub Rosa Gardens,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3104,2,0,Orange Tang,NA,NA,NA,Hybrid,NA,Unknown Breeder,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3105,2,0,Purple Ribbon,NA,NA,NA,Hybrid,NA,Unknown Breeder,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3106,2,0,Dutch Punch,NA,NA,NA,Hybrid,NA,Unknown Breeder,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3107,2,0,Strawberry Banana Sherbert,NA,NA,NA,Hybrid,NA,Crockett Family Farms,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3108,2,0,Clifford,NA,NA,NA,Hybrid,NA,Crockett Family Farms,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3109,2,0,Clementine (Crockett),NA,NA,NA,Hybrid,NA,Crockett Family Farms,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3110,2,0,24K Gold,NA,NA,NA,Hybrid,NA,Crockett Family Farms,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3111,2,0,Sour Sunset,NA,NA,NA,Hybrid,NA,Crockett Family Farms,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3112,2,0,Gingerbread Cookies,NA,NA,NA,Hybrid,NA,Unknown Breeder,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3113,2,0,Glaucoma,NA,NA,NA,Hybrid,NA,Unknown Breeder,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3114,2,0,OG Strawberry,NA,NA,NA,Hybrid,NA,Unknown Breeder,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3115,2,0,Island Mountain Strawberry Afghani,NA,NA,NA,Hybrid,NA,Unknown Breeder,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3116,2,0,Pure Kush x Strawberry Kush,NA,NA,NA,Hybrid,NA,HappyDay Farms,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3117,2,0,Green Gorilla,NA,NA,NA,Hybrid,NA,Unknown Breeder,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3118,2,0,Alien Crack,NA,NA,NA,Hybrid,NA,Unknown Breeder,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3119,2,0,Blue Rock,NA,NA,NA,Hybrid,NA,Unknown Breeder,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3120,2,0,Mt. Hood Magic Durban,NA,NA,NA,Hybrid,NA,Unknown Breeder,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3121,2,0,Buddha Tonic,NA,NA,NA,Hybrid,NA,Chronic Creations,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3122,2,0,OG/DC (OGDC),NA,NA,NA,Hybrid,NA,Unknown Breeder,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3123,2,0,Island OG,NA,NA,NA,Hybrid,NA,Unknown Breeder,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3124,2,0,Strawberry Kush/Urkle,NA,NA,NA,Hybrid,NA,Unknown Breeder,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3125,2,0,High Terpenes,NA,NA,NA,Hybrid,NA,Unknown Breeder,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3126,2,0,High THC,NA,NA,NA,Hybrid,NA,Unknown Breeder,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3127,2,0,High CBD,NA,NA,NA,Hybrid,NA,Unknown Breeder,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3128,2,0,strain-test-2,NA,NA,NA,Hybrid,NA,Unknown Breeder,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3129,2,0,Harle-Cheese,NA,NA,NA,Hybrid,NA,Unknown Breeder,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3130,2,0,Sour D x Strawberry Kush,NA,NA,NA,Hybrid,NA,HappyDay Farms,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3131,2,0,Lemon Ogre,NA,NA,NA,Hybrid,NA,HappyDay Farms,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3132,2,0,OGSK,NA,NA,NA,Hybrid,NA,HappyDay Farms,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3133,2,0,Royal BA,NA,NA,NA,Hybrid,NA,HappyDay Farms,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3134,2,0,Terperella,NA,NA,NA,Hybrid,NA,True Canna Genetics,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3135,2,0,Purple Project,NA,NA,NA,Hybrid,NA,True Canna Genetics,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3136,2,0,Broad Leaf Black,NA,NA,NA,Hybrid,NA,True Canna Genetics,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3137,2,0,Sagans Star,NA,NA,NA,Hybrid,NA,True Canna Genetics,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3138,2,0,The Truth (True Canna Genetics),NA,NA,NA,Hybrid,NA,True Canna Genetics,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3139,2,0,OG Tangie,NA,NA,NA,Hybrid,NA,Unknown Breeder,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3140,2,0,Boost Goddess,NA,NA,NA,Hybrid,NA,Unknown Breeder,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3141,2,0,Lazy Eye,NA,NA,NA,Hybrid,NA,Illuminati Seeds,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3142,2,0,Tahoe White,NA,NA,NA,Hybrid,NA,Unknown Breeder,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3143,2,0,Fake Ape,NA,NA,NA,Hybrid,NA,Unknown Breeder,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3144,2,0,Grapes of Cash,NA,NA,NA,Hybrid,NA,Unknown Breeder,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3145,2,0,Johnny Cash,NA,NA,NA,Hybrid,NA,Unknown Breeder,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3146,2,0,Spicy Bitch,NA,NA,NA,Hybrid,NA,Exotic Seed Co.,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3147,2,0,Yumbolt,NA,NA,NA,Hybrid,NA,Philosopher Seeds,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3148,2,0,White Yoda Auto,NA,NA,NA,Hybrid,NA,Philosopher Seeds,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3149,2,0,White Afghan,NA,NA,NA,Hybrid,NA,Philosopher Seeds,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3150,2,0,SuperJuani,NA,NA,NA,Hybrid,NA,Philosopher Seeds,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3151,2,0,SweetLove,NA,NA,NA,Hybrid,NA,Philosopher Seeds,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3152,2,0,Sugarpop,NA,NA,NA,Hybrid,NA,Philosopher Seeds,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3153,2,0,Naranchup,NA,NA,NA,Hybrid,NA,Philosopher Seeds,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
